2019/03/31 20:16:51,3.757
2019/04/05 14:47:45,4.463
2019/04/05 14:55:42,4.521
2019/04/05 15:06:14,3.97
2019/04/05 15:10:15,3.97
2019/04/05 15:12:27,3.934
2019/04/05 15:13:47,3.955
2019/04/05 15:16:41,11.055
2019/04/05 15:18:10,30.341
2019/04/05 15:37:22,30.363
2019/04/05 15:39:38,31.658
2019/04/05 15:44:42,38.719
2019/04/05 15:48:31,31.644
2019/04/05 15:50:09,32.241
2019/04/05 20:49:35,31.239
2019/04/05 21:09:07,34.116
2019/04/05 21:11:46,33.611
2019/04/05 21:28:20,28.586
2019/04/05 21:31:06,26.819
2019/04/05 21:33:21,27.409
2019/04/05 21:34:11,27.692
2019/04/05 21:38:28,27.859
2019/04/05 21:39:02,27.142
2019/04/05 21:49:22,159.811
2019/04/05 21:54:21,56.153
2019/04/05 21:56:29,58.466
2019/04/05 21:57:44,57.747
2019/04/05 22:04:33,57.503
2019/04/05 22:06:59,56.919
2019/04/05 22:09:00,58.058
2019/04/05 22:11:21,57.099
2019/04/05 22:21:03,1.574
2019/04/05 22:22:25,1.522
2019/04/05 22:23:15,1.468
2019/04/05 22:25:11,1.626
2019/04/05 22:27:20,1.612
2019/04/05 22:28:47,1.343
2019/04/05 22:29:24,1.297
2019/04/05 22:29:36,1.62
2019/04/05 22:30:57,28.324
2019/04/05 22:32:29,28.359
2019/04/05 22:33:48,22.51
2019/04/05 22:35:56,22.217
2019/04/05 22:40:21,21.938
2019/04/06 00:40:02,22.23
2019/04/06 00:43:42,21.47
2019/04/06 00:47:23,23.831
2019/04/06 00:51:17,23.54
2019/04/06 00:58:05,22.738
2019/04/06 00:59:13,20.881
2019/04/06 01:06:42,21.853
2019/04/06 01:14:17,23.473
2019/04/06 01:17:18,23.655
2019/04/06 01:18:19,22.793
2019/04/06 01:18:49,23.917
2019/04/06 01:19:24,24.322
2019/04/06 01:20:01,23.31
2019/04/06 01:20:41,23.866
2019/04/06 01:22:18,23.361
2019/04/06 01:27:53,25.131
2019/04/06 01:29:21,25.034
2019/04/06 01:31:25,26.919
2019/04/06 01:33:23,26.436
2019/04/06 01:35:10,29.09
2019/04/06 01:38:27,26.822
2019/04/06 01:40:55,25.767
2019/04/06 01:44:11,58.449
2019/04/06 01:50:04,27.402
2019/04/06 01:52:56,25.877
2019/04/06 01:57:20,25.958
2019/04/06 02:00:10,26.255
2019/04/06 02:03:09,25.818
2019/04/06 07:41:22,29.154
2019/04/06 07:49:54,28.504
2019/04/06 07:52:13,43.273
2019/04/06 07:55:05,63.612
2019/04/06 08:42:04,15.201
2019/04/06 08:44:31,15.286
2019/04/06 08:51:33,15.894
2019/04/06 08:53:15,15.569
2019/04/06 08:54:38,16.563
2019/04/06 08:57:48,14.964
2019/04/06 09:09:17,15.596
2019/04/06 09:10:35,15.397
2019/04/06 09:11:54,16.127
2019/04/06 09:13:31,15.931
2019/04/06 10:08:35,16.771
2019/04/06 10:10:05,16.472
2019/04/06 10:10:57,17.07
2019/04/06 10:11:31,2.233
2019/04/06 10:13:54,2.335
2019/04/06 10:24:18,2.189
2019/04/06 10:25:48,4.775
2019/04/06 10:26:51,4.641
2019/04/06 10:28:23,4.817
2019/04/06 10:58:01,4.106
2019/04/06 11:01:25,4.681
2019/04/06 11:04:22,4.744000000000001
2019/04/06 11:18:09,4.831
2019/04/06 11:19:00,32.196
2019/04/06 11:23:18,30.839
2019/04/06 11:39:28,940.586
2019/04/06 11:41:03,36.643
2019/04/06 11:45:30,31.418
2019/04/06 11:48:14,30.719
2019/04/06 11:50:02,30.637
2019/04/06 11:53:05,32.304
2019/04/06 11:55:31,31.162
2019/04/06 11:58:10,31.659
2019/04/09 07:42:48,30.933
2019/04/09 07:49:15,32.467
2019/04/09 08:03:40,57.748
2019/04/09 18:26:41,54.065
2019/04/09 18:37:18,54.818
2019/04/09 18:39:45,52.89
2019/04/09 19:13:29,44.162
2019/04/10 15:07:37,49.041
2019/04/10 15:13:14,50.179
2019/04/10 15:20:58,71.119
2019/04/10 15:22:57,82.724
2019/04/10 15:25:26,84.977
2019/04/10 15:28:31,81.27200000000001
2019/04/10 15:29:48,67.25700000000001
2019/04/10 15:35:10,124.034
2019/04/10 15:42:58,108.719
2019/04/10 15:45:53,84.301
2019/04/10 15:49:30,85.301
2019/04/10 15:51:17,66.64500000000001
2019/04/10 16:14:36,87.8
2019/04/10 16:16:06,88.524
2019/04/10 16:17:51,91.15300000000001
2019/04/10 16:20:18,71.911
2019/04/10 16:29:46,28.469
2019/04/10 16:32:58,24.882
2019/04/10 16:34:20,20.625
2019/04/10 16:40:23,19.935
2019/04/10 16:41:32,19.328
2019/04/10 16:42:24,19.012
2019/04/10 16:44:13,20.438
2019/04/10 16:45:04,19.382
2019/04/10 16:48:15,28.697
2019/04/10 16:49:29,22.14
2019/04/10 16:51:44,22.206
2019/04/10 16:52:46,23.488
2019/04/10 16:53:50,21.729
2019/04/10 16:55:42,22.069
2019/04/10 16:57:27,23.459
2019/04/10 16:58:56,23.811
2019/04/10 16:59:49,23.037
2019/04/10 17:00:43,22.966
2019/04/10 17:02:09,22.949
2019/04/10 17:03:19,24.429
2019/04/10 17:04:37,23.654
2019/04/10 17:07:03,24.908
2019/04/10 17:11:28,60.23
2019/04/10 17:13:27,24.968
2019/04/10 17:18:15,23.901
2019/04/10 17:19:33,25.406
2019/04/10 17:24:27,26.73
2019/04/10 17:26:12,21.405
2019/04/10 17:26:58,25.234
2019/04/10 17:35:42,25.77
2019/04/10 17:37:17,26.162
2019/04/10 17:38:57,29.087
2019/04/11 22:39:49,29.815
2019/04/11 22:41:13,29.274
2019/04/11 22:43:08,31.134
2019/04/11 22:48:51,31.583
2019/04/11 22:51:24,31.747
2019/04/11 22:54:25,32.132
2019/04/11 23:01:32,40.948
2019/04/11 23:04:15,76.18799999999999
2019/04/11 23:08:15,57.39
2019/04/11 23:11:43,62.867
2019/04/11 23:21:12,50.651
2019/04/11 23:28:47,309.989
2019/04/11 23:35:35,22.84
2019/04/11 23:39:33,20.799
2019/04/12 00:05:45,20.825
2019/04/12 00:06:50,21.733
2019/04/12 00:08:01,21.477
2019/04/12 00:11:48,21.846
2019/04/12 00:13:29,23.519
2019/04/12 00:13:59,21.869
2019/04/12 00:15:53,21.594
2019/04/12 00:22:32,22.43
2019/04/12 00:23:57,22.058
2019/04/12 00:29:06,22.229
2019/04/12 00:33:11,25.403
2019/04/12 00:37:07,20.363
2019/04/12 10:45:02,23.692
2019/04/12 10:47:54,24.313
2019/04/12 10:58:00,24.236
2019/04/12 11:09:21,24.215
2019/04/12 11:11:46,24.052
2019/04/12 12:09:41,22.628
2019/04/12 12:12:59,25.377
2019/04/12 12:16:13,20.835
2019/04/12 12:22:29,20.797
2019/04/12 12:25:47,21.962
2019/04/12 12:27:55,31.449
2019/04/12 12:43:18,168.025
2019/04/12 12:47:14,45.327
2019/04/12 12:50:05,22.953
2019/04/12 12:51:28,43.638
2019/04/12 13:00:53,80.895
2019/04/12 13:02:51,6.659
2019/04/12 13:04:12,5.629
2019/04/12 13:06:34,5.772
2019/04/12 17:40:25,5.812
2019/04/12 17:43:12,6.207
2019/04/12 17:47:05,5.328
2019/04/12 17:50:02,17.211
2019/04/12 18:00:59,17.558
2019/04/12 18:05:52,2.656
2019/04/12 18:06:22,2.554
2019/04/12 18:10:42,2.989
2019/04/12 18:16:32,3.2
2019/04/12 18:23:27,2.568
2019/04/12 20:12:15,2.253
2019/04/12 20:14:41,8.161
2019/04/12 20:23:20,9.538
2019/04/14 11:24:22,9.972999999999999
2019/04/14 12:11:40,11.53
2019/04/14 12:14:56,12.469
2019/04/14 12:19:47,11.355
2019/04/14 12:21:30,11.56
2019/04/14 12:37:30,9.869
2019/04/14 12:39:46,123.057
2019/04/14 12:46:43,114.436
2019/04/14 12:50:49,110.843
2019/04/14 16:06:32,1.497
2019/04/14 16:10:46,1.678
2019/04/14 16:13:57,1.02
2019/04/14 16:15:44,0.983
2019/04/14 16:17:27,1.621
2019/04/14 16:20:35,1.951
2019/04/14 16:21:40,1.456
2019/04/14 16:23:43,1.532
2019/04/14 16:25:12,1.595
2019/04/14 16:26:05,2.017
2019/04/14 16:29:11,0.9979999999999999
2019/04/14 16:31:06,2.482
2019/04/14 16:31:54,2.832
2019/04/14 16:32:28,4.941
2019/04/14 16:38:39,4.224
2019/04/14 16:41:27,4.13
2019/04/14 16:42:21,4.153
2019/04/14 16:44:06,3.681
2019/04/14 16:44:41,3.267
2019/04/14 16:45:21,2.995
2019/04/14 16:47:55,2.9
2019/04/14 16:50:58,4.33
2019/04/14 16:52:35,5.889
2019/04/14 16:52:51,2.807
2019/04/14 16:58:02,3.037
2019/04/14 16:58:45,2.627
2019/04/14 16:59:29,2.622
2019/04/14 17:02:23,2.934
2019/04/14 17:05:57,3.078
2019/04/14 17:06:41,3.25
2019/04/14 17:09:08,5.314
2019/04/14 17:10:06,3.878
2019/04/14 17:11:41,5.305000000000001
2019/04/14 17:12:36,5.792999999999999
2019/04/14 17:16:04,149.458
2019/04/14 17:24:38,147.813
2019/04/14 17:31:11,198.081
2019/04/14 17:53:45,1274.924
2019/04/14 18:37:37,1858.872
2019/04/14 20:18:03,1767.266
2019/04/14 21:05:28,1746.129
2019/04/14 21:56:29,6.777
2019/04/14 21:57:11,5.183
2019/04/14 21:59:06,4.112
2019/04/14 22:01:58,4.394
2019/04/14 22:05:58,4.33
2019/04/14 22:10:05,3.788
2019/04/14 22:11:41,4.114
2019/04/14 22:12:11,3.905
2019/04/14 22:13:06,4.022
2019/04/14 22:13:43,3.742
2019/04/14 22:15:21,3.824
2019/04/14 22:16:29,3.903
2019/04/14 22:17:04,3.388
2019/04/14 22:17:53,3.55
2019/04/14 22:18:06,3.816
2019/04/14 22:18:19,3.449
2019/04/14 22:19:23,3.306
2019/04/14 22:20:21,3.167
2019/04/14 22:20:49,10.957
2019/04/14 22:22:18,10.838
2019/04/14 22:23:20,11.198
2019/04/14 22:23:57,11.395
2019/04/14 22:25:14,11.498
2019/04/14 22:25:37,10.944
2019/04/14 22:26:00,11.739
2019/04/15 06:07:57,13.527
2019/04/15 06:32:21,12.906
2019/04/15 06:34:14,13.78
2019/04/15 06:35:57,14.719
2019/04/15 06:41:18,14.115
2019/04/15 06:41:53,14.196
2019/04/15 06:43:35,16.316
2019/04/15 06:44:12,16.524
2019/04/15 06:53:43,16.845
2019/04/15 06:54:51,22.349
2019/04/15 06:59:42,28.321
2019/04/15 07:10:45,25.345
2019/04/15 07:16:57,257.696
2019/04/15 08:36:24,190.341
2019/04/15 09:10:32,102.26
2019/04/15 09:12:39,40.578
2019/04/15 09:17:37,125.443
2019/04/15 09:21:54,131.729
2019/04/15 09:43:43,17.687
2019/04/15 09:45:42,18.566
2019/04/15 09:49:27,24.558
2019/04/15 09:53:25,17.944
2019/04/15 14:53:05,21.813
2019/04/15 15:05:02,32.015
2019/04/15 15:07:02,33.146
2019/04/15 15:09:02,33.705
2019/04/15 15:16:16,30.554
2019/04/15 15:21:04,40.776
2019/04/15 15:31:48,46.41
2019/04/15 15:33:40,44.65000000000001
2019/04/15 15:43:42,47.562
2019/04/15 15:48:14,49.66
2019/04/15 15:53:07,41.648
2019/04/15 15:58:14,43.211
2019/04/15 16:04:28,41.16
2019/04/15 16:07:57,19.485
2019/04/15 16:19:10,166.755
2019/04/15 16:23:45,21.962
2019/04/15 16:31:19,44.477
2019/04/15 16:36:51,56.68
2019/04/15 16:39:05,52.973
2019/04/15 16:40:49,56.353
2019/04/15 16:42:41,65.09699999999999
2019/04/15 16:44:07,37.862
2019/04/15 16:45:49,52.775
2019/04/15 16:48:09,52.046
2019/04/15 16:49:25,64.786
2019/04/15 16:51:15,48.236
2019/04/15 16:52:20,46.051
2019/04/15 16:54:07,48.395
2019/04/15 17:07:33,724.596
2019/04/15 17:13:40,47.43
2019/04/15 17:16:43,47.075
2019/04/15 17:17:56,48.32
2019/04/15 17:19:07,57.262
2019/04/15 17:20:20,57.035
2019/04/15 17:34:21,831.025
2019/04/15 17:50:19,859.167
2019/04/15 18:35:40,59.536
2019/04/15 18:37:00,56.994
2019/04/15 18:38:19,60.838
2019/04/15 18:39:58,58.812
2019/04/15 18:57:45,54.882
2019/04/15 19:06:28,68.41200000000001
2019/04/15 19:15:38,69.21300000000001
2019/04/15 19:18:01,74.68300000000001
2019/04/15 19:51:21,61.397
2019/04/15 19:54:49,58.922
2019/04/15 19:58:40,58.548
2019/04/15 20:51:38,58.595
2019/04/15 20:55:40,60.369
2019/04/15 21:18:25,60.755
2019/04/15 21:25:53,63.41
2019/04/15 21:46:13,65.489
2019/04/15 21:47:38,57.141
2019/04/15 23:10:52,4363.604
2019/04/16 05:37:56,4395.129
2019/04/16 08:35:55,54.277
2019/04/16 08:58:17,50.907
2019/04/16 09:01:21,41.57
2019/04/16 11:01:35,108.127
2019/04/16 11:16:45,344.719
2019/04/17 13:18:33,6.848
2019/04/17 13:19:51,9.557
2019/04/17 13:20:34,11.689
2019/04/17 13:22:26,13.042
2019/04/17 13:25:52,12.86
2019/04/17 13:38:16,21.014
2019/04/17 13:41:17,21.288
2019/04/17 13:43:19,38.222
2019/04/17 13:47:48,38.70399999999999
2019/04/17 13:48:57,44.72
2019/04/17 13:57:01,41.472
2019/04/17 14:00:15,112.759
2019/04/17 14:02:49,122.83
2019/04/17 14:08:42,130.79
2019/04/17 14:14:26,133.281
2019/04/17 14:17:08,148.923
2019/04/17 14:21:57,132.636
2019/04/17 14:35:24,140.307
2019/04/17 14:44:44,142.979
2019/04/17 14:48:00,6.614
2019/04/17 14:51:49,2.289
2019/04/17 14:52:43,3.858
2019/04/17 14:54:30,7.507
2019/04/17 14:58:21,7.651
2019/04/17 15:01:17,18.387
2019/04/17 15:05:48,18.234
2019/04/17 15:07:49,49.787
2019/04/17 15:12:34,136.515
2019/04/17 15:22:12,49.512
2019/04/17 15:25:09,139.886
2019/04/17 15:29:40,44.039
2019/04/17 15:34:06,45.912
2019/04/17 15:35:23,44.479
2019/04/17 15:56:28,50.198
2019/04/17 15:58:23,45.958
2019/04/17 16:00:41,51.045
2019/04/17 16:15:11,133.95
2019/04/17 16:45:48,1081.953
2019/04/17 17:00:37,63.215
2019/04/17 17:09:01,260.548
2019/04/18 12:20:26,34.857
2019/04/18 12:43:29,47.606
2019/04/18 12:51:33,20.753
